timestamp,type,nameOrig,nameDest,amount,oldbalanceOrg,newbalanceOrg,oldbalanceDest,newbalanceDest,isFraud,creditCard,countTransac,embedding_cosine_isAnomaly,embedding_euclidean_isAnomaly,rf_isAnomaly
2025-01-07 10:38:58.651419,DEBIT,Eve,John,4685.74,24197.72,19511.980000000003,11965.76,16651.5,1,1234-5678-9012-0590,1.0,0,1,1
2024-10-01 10:38:58.657409,CASH_IN,Alice,John,5563.54,16696.06,11132.52,16256.3,21819.84,1,1234-5678-9012-0381,1.0,1,1,0
2024-07-03 10:38:58.644161,CASH_IN,Eve,Alice,7248.73,2348.87,-4899.86,49453.06,56701.78999999999,0,1234-5678-9012-0876,1.0,1,1,1
2024-07-24 10:38:58.632067,TRANSFER,David,Charlie,6415.28,6751.11,335.8299999999999,24940.45,31355.73,1,1234-5678-9012-0367,1.0,1,1,1
2025-03-17 10:38:58.641768,DEBIT,Alice,Bob,2636.91,20101.87,17464.96,38245.15,40882.06,1,1234-5678-9012-0947,1.0,1,1,1
2025-04-17 10:38:58.651751,PAYMENT,Bob,David,8754.01,2335.95,-6418.06,24128.24,32882.25,1,1234-5678-9012-0979,1.0,1,1,1
2025-01-26 10:38:58.637506,CASH_IN,Alice,Eve,670.96,3924.18,3253.22,32357.78,33028.74,1,1234-5678-9012-0927,1.0,1,1,0
2025-01-11 10:38:58.656776,CASH_OUT,John,Eve,5359.57,40172.42,34812.85,29922.56,35282.130000000005,1,1234-5678-9012-0062,1.0,0,1,1
2024-12-14 10:38:58.665109,PAYMENT,David,Alice,4716.88,29669.74,24952.86,17135.12,21852.0,1,1234-5678-9012-0055,1.0,1,1,1
2024-11-19 10:38:58.655711,DEBIT,Eve,David,268.42,27220.26,26951.84,43853.12,44121.54,1,1234-5678-9012-0800,1.0,1,1,1
2024-10-16 10:38:58.676754,PAYMENT,Bob,John,9290.32,36750.83,27460.51,44324.55,53614.87,1,1234-5678-9012-0212,1.0,1,1,1
2025-03-07 10:38:58.645581,DEBIT,Alice,David,5610.41,44601.89,38991.48,2649.32,8259.73,0,1234-5678-9012-0464,1.0,1,1,0
2025-01-28 10:38:58.622662,CASH_OUT,David,Bob,4733.81,32483.77,27749.96,43965.92,48699.73,0,1234-5678-9012-0080,1.0,1,1,1
2024-12-08 10:38:58.652642,TRANSFER,Alice,David,4695.74,35703.44,31007.700000000004,143.76,4839.5,1,1234-5678-9012-0833,1.0,1,1,1
2025-03-12 10:38:58.627508,PAYMENT,Jane,John,8015.59,41828.99,33813.399999999994,3132.91,11148.5,0,1234-5678-9012-0144,1.0,0,1,1
2024-07-02 10:38:58.676658,DEBIT,Charlie,Eve,2050.81,3906.8,1855.99,13491.38,15542.19,1,1234-5678-9012-0887,1.0,0,1,1
2025-03-06 10:38:58.666528,DEBIT,Bob,Jane,3438.03,23396.71,19958.68,21244.53,24682.56,1,1234-5678-9012-0269,1.0,0,1,1
2025-01-27 10:38:58.662488,PAYMENT,Charlie,John,2122.05,47833.28,45711.23,4233.17,6355.22,1,1234-5678-9012-0922,1.0,1,1,1
2024-06-29 10:38:58.646124,DEBIT,Bob,John,4429.02,34621.3,30192.28,10525.99,14955.01,1,1234-5678-9012-0716,1.0,1,1,0
2025-04-08 10:38:58.644675,TRANSFER,David,Charlie,4522.55,13692.29,9169.740000000002,48240.75,52763.3,0,1234-5678-9012-0329,1.0,1,1,0
2024-11-03 10:38:58.663931,CASH_OUT,John,Bob,7786.28,31940.8,24154.52,26312.67,34098.95,1,1234-5678-9012-0512,1.0,1,1,1
2024-06-19 10:38:58.662878,PAYMENT,Charlie,Jane,8959.25,32522.37,23563.12,40045.89,49005.14,1,1234-5678-9012-0217,1.0,0,0,1
2024-10-17 10:38:58.631552,DEBIT,David,Bob,2740.89,6178.68,3437.7900000000004,1847.23,4588.12,1,1234-5678-9012-0150,1.0,1,1,1
2025-02-05 10:38:58.642321,CASH_OUT,Jane,David,6458.16,18466.83,12008.670000000002,37871.94,44330.100000000006,0,1234-5678-9012-0132,1.0,1,1,0
2024-06-15 10:38:58.651455,CASH_IN,David,Charlie,3923.38,4970.66,1047.2799999999995,7993.47,11916.85,1,1234-5678-9012-0829,1.0,1,1,1
2024-07-27 10:38:58.623168,TRANSFER,Alice,David,5683.0,35467.37,29784.370000000003,12908.69,18591.69,1,1234-5678-9012-0859,1.0,1,1,1
2024-07-31 10:38:58.653483,CASH_IN,David,Eve,552.95,23970.64,23417.69,4649.26,5202.21,1,1234-5678-9012-0777,1.0,1,1,1
2024-07-20 10:38:58.653571,CASH_IN,Alice,Bob,3832.69,5098.47,1265.7800000000002,10565.58,14398.27,1,1234-5678-9012-0397,1.0,1,1,1
2024-05-08 10:38:58.655466,TRANSFER,John,David,5520.51,14024.58,8504.07,47417.67,52938.18,1,1234-5678-9012-0617,1.0,1,1,0
2025-01-24 10:38:58.640597,TRANSFER,Alice,Charlie,5863.98,34527.02,28663.04,10328.75,16192.73,1,1234-5678-9012-0663,1.0,1,1,1
2024-07-20 10:38:58.649579,TRANSFER,Eve,Alice,5980.42,15060.67,9080.25,32114.23,38094.65,1,1234-5678-9012-0649,1.0,1,1,1
2024-10-09 10:38:58.636408,TRANSFER,David,Jane,8325.56,47565.99,39240.43,26616.42,34941.98,1,1234-5678-9012-0811,1.0,1,1,1
2024-11-15 10:38:58.658332,CASH_IN,Eve,David,3275.35,1122.82,-2152.53,31759.31,35034.66,1,1234-5678-9012-0855,1.0,1,1,0
2024-06-13 10:38:58.623085,CASH_IN,Eve,Charlie,6114.0,926.85,-5187.15,38741.38,44855.38,0,1234-5678-9012-0145,1.0,0,1,0
2024-12-21 10:38:58.644083,TRANSFER,Charlie,David,6498.96,39435.6,32936.64,21342.42,27841.38,1,1234-5678-9012-0208,1.0,1,1,0
2025-02-07 10:38:58.653867,PAYMENT,David,John,6920.71,47641.89,40721.18,43603.83,50524.54,1,1234-5678-9012-0384,1.0,0,1,1
2024-06-07 10:38:58.653293,CASH_IN,Bob,Jane,7955.9,14706.71,6750.81,40227.38,48183.28,1,1234-5678-9012-0232,1.0,0,0,1
2025-01-20 10:38:58.664518,TRANSFER,David,Jane,6856.95,34113.98,27257.03,49811.21,56668.16,1,1234-5678-9012-0129,1.0,1,1,1
2024-05-19 10:38:58.647202,DEBIT,John,Alice,6345.34,34140.19,27794.85,41033.44,47378.78,1,1234-5678-9012-0548,1.0,0,0,0
2024-07-25 10:38:58.643658,CASH_OUT,Bob,Alice,2741.79,19195.56,16453.77,24284.61,27026.4,1,1234-5678-9012-0672,1.0,1,1,1
2024-06-30 10:38:58.652845,CASH_IN,Eve,Charlie,3636.81,43385.87,39749.060000000005,18045.81,21682.620000000003,1,1234-5678-9012-0340,1.0,1,1,1
2024-09-21 10:38:58.660192,TRANSFER,Eve,Alice,1964.12,46643.58,44679.46,29509.32,31473.44,1,1234-5678-9012-0758,1.0,1,1,1
2024-12-25 10:38:58.663399,CASH_IN,John,Eve,7544.45,9482.28,1937.8300000000008,37733.27,45277.72,1,1234-5678-9012-0497,1.0,0,1,1
2024-12-07 10:38:58.646082,DEBIT,Alice,John,4284.09,8791.86,4507.77,33539.47,37823.56,1,1234-5678-9012-0844,1.0,1,1,1
2024-08-17 10:38:58.660968,DEBIT,Bob,Charlie,5984.5,6552.4,567.8999999999996,43977.75,49962.25,1,1234-5678-9012-0411,1.0,1,1,1
2025-03-08 10:38:58.634181,CASH_OUT,Jane,Bob,7233.98,20974.13,13740.15,15197.86,22431.84,0,1234-5678-9012-0172,1.0,1,0,1
2024-12-14 10:38:58.652979,TRANSFER,Alice,David,8436.98,20141.74,11704.760000000002,20080.5,28517.48,1,1234-5678-9012-0942,1.0,1,1,1
2024-12-02 10:38:58.639888,PAYMENT,David,Eve,4860.95,49783.83,44922.880000000005,13278.17,18139.12,0,1234-5678-9012-0200,1.0,0,1,1
2024-06-20 10:38:58.665451,DEBIT,John,Bob,6311.01,36921.1,30610.09,33052.42,39363.43,1,1234-5678-9012-0711,1.0,0,1,0
2024-07-20 10:38:58.656155,CASH_OUT,Jane,John,524.08,20948.59,20424.51,3117.97,3642.05,1,1234-5678-9012-0457,1.0,1,1,0
2025-01-30 10:38:58.660613,CASH_IN,Eve,David,4793.82,3721.69,-1072.1299999999997,25760.16,30553.98,1,1234-5678-9012-0771,1.0,1,1,0
2025-02-26 10:38:58.639837,CASH_IN,Eve,Charlie,3402.11,35729.43,32327.32,1588.73,4990.84,1,1234-5678-9012-0159,1.0,1,0,1
2025-03-23 10:38:58.622632,CASH_IN,David,Charlie,7930.04,7852.99,-77.05000000000018,27937.77,35867.81,0,1234-5678-9012-0421,1.0,1,1,0
2024-05-13 10:38:58.645078,PAYMENT,David,John,3460.41,36329.17,32868.759999999995,2637.22,6097.629999999999,1,1234-5678-9012-0048,1.0,0,1,1
2024-10-01 10:38:58.634963,CASH_OUT,John,Jane,5542.29,49328.93,43786.64,7899.3,13441.59,1,1234-5678-9012-0474,1.0,1,1,1
2025-03-12 10:38:58.646679,CASH_IN,John,Alice,4343.56,19787.31,15443.75,34952.43,39295.99,0,1234-5678-9012-0288,1.0,1,1,1
2025-04-27 10:38:58.658439,PAYMENT,David,Alice,7699.71,43218.19,35518.48,9487.1,17186.81,1,1234-5678-9012-0010,1.0,1,1,1
2025-03-17 10:38:58.677314,CASH_IN,Eve,Bob,2598.75,44550.19,41951.44,19419.53,22018.28,1,1234-5678-9012-0065,1.0,0,0,1
2025-04-11 10:38:58.655473,CASH_IN,David,Bob,895.22,43094.67,42199.45,47204.01,48099.23,1,1234-5678-9012-0549,1.0,1,1,1
2024-05-14 10:38:58.648556,CASH_IN,Jane,Charlie,6631.16,38718.16,32087.000000000004,25135.24,31766.4,1,1234-5678-9012-0060,1.0,1,0,1
2024-10-30 10:38:58.643612,PAYMENT,David,John,1888.23,45861.24,43973.01,19588.59,21476.82,1,1234-5678-9012-0576,1.0,0,1,0
2024-09-22 10:38:58.653410,CASH_IN,Jane,David,253.52,17749.52,17496.0,48835.44,49088.96,1,1234-5678-9012-0106,1.0,0,1,0
2024-10-30 10:38:58.649324,CASH_IN,Bob,Eve,8103.19,7438.84,-664.3499999999995,13351.85,21455.04,1,1234-5678-9012-0929,1.0,0,0,1
2024-05-18 10:38:58.661311,TRANSFER,John,Alice,9373.83,18723.29,9349.46,25167.78,34541.61,1,1234-5678-9012-0265,1.0,1,1,0
2024-08-15 10:38:58.635039,CASH_IN,Charlie,David,3848.78,25378.28,21529.5,2453.25,6302.030000000001,0,1234-5678-9012-0276,1.0,1,0,1
2024-10-15 10:38:58.663748,CASH_IN,Alice,John,1400.92,48127.05,46726.130000000005,46778.84,48179.76,1,1234-5678-9012-0503,1.0,1,1,1
2024-06-11 10:38:58.677584,CASH_OUT,Alice,David,8336.34,42536.75,34200.41,30970.23,39306.57,1,1234-5678-9012-0926,1.0,1,1,0
2025-04-15 10:38:58.632101,TRANSFER,Bob,Charlie,684.31,33050.06,32365.75,26318.84,27003.15,1,1234-5678-9012-0724,1.0,1,1,1
2025-02-23 10:38:58.651231,CASH_OUT,Jane,John,667.16,15031.85,14364.69,25578.2,26245.36,1,1234-5678-9012-0003,1.0,1,1,0
2024-12-17 10:38:58.659606,PAYMENT,Eve,David,2443.13,2910.91,467.77999999999975,49296.06,51739.19,1,1234-5678-9012-0203,1.0,1,1,1
2024-11-13 10:38:58.664088,TRANSFER,Jane,John,1792.07,44429.62,42637.55,28425.5,30217.57,1,1234-5678-9012-0230,1.0,1,1,1
2025-04-19 10:38:58.637405,DEBIT,Jane,Charlie,7379.52,38284.48,30904.960000000003,28956.52,36336.04,1,1234-5678-9012-0908,1.0,1,1,1
2025-04-26 10:38:58.635931,PAYMENT,Charlie,Bob,1346.66,32492.64,31145.98,45349.03,46695.69,1,1234-5678-9012-0712,1.0,1,1,0
2024-10-05 10:38:58.625825,CASH_IN,Eve,Alice,2020.98,27425.71,25404.73,18983.66,21004.64,1,1234-5678-9012-0906,1.0,1,1,1
2024-05-23 10:38:58.645525,CASH_IN,Charlie,Bob,3767.72,36360.31,32592.59,7982.76,11750.48,1,1234-5678-9012-0352,1.0,1,1,1
2025-01-15 10:38:58.654733,DEBIT,Charlie,Jane,4161.01,2904.84,-1256.17,43691.5,47852.51,1,1234-5678-9012-0259,1.0,1,1,1
2025-01-17 10:38:58.658382,DEBIT,Alice,Bob,8726.03,21103.08,12377.05,30406.68,39132.71,1,1234-5678-9012-0895,1.0,1,1,1
2025-02-20 10:38:58.642478,TRANSFER,Eve,John,3164.35,4172.06,1007.7100000000004,2417.68,5582.03,1,1234-5678-9012-0163,1.0,0,1,1
2024-08-22 10:38:58.647654,TRANSFER,John,Jane,9003.6,47880.24,38876.64,2766.98,11770.58,1,1234-5678-9012-0412,1.0,1,1,1
2024-05-13 10:38:58.652107,TRANSFER,Charlie,David,2786.49,23456.28,20669.79,12510.29,15296.78,1,1234-5678-9012-0502,1.0,1,1,0
2025-03-12 10:38:58.649778,DEBIT,Jane,John,2187.4,9785.34,7597.94,45827.73,48015.130000000005,1,1234-5678-9012-0366,1.0,1,0,1
2025-01-02 10:38:58.665076,DEBIT,Bob,Jane,6909.64,40063.09,33153.45,14912.67,21822.31,1,1234-5678-9012-0172,1.0,0,1,1
2024-09-16 10:38:58.661336,CASH_IN,David,Charlie,7085.62,14027.43,6941.81,14525.33,21610.95,1,1234-5678-9012-0821,1.0,1,0,1
2025-01-26 10:38:58.665905,CASH_OUT,Jane,Bob,5184.42,49456.61,44272.19,34664.82,39849.24,1,1234-5678-9012-0039,1.0,1,1,1
2024-06-15 10:38:58.653888,TRANSFER,John,Bob,299.13,4264.13,3965.0,5053.63,5352.76,1,1234-5678-9012-0813,1.0,1,1,0
2024-08-13 10:38:58.649389,TRANSFER,John,Eve,3842.56,43286.12,39443.560000000005,26880.73,30723.29,0,1234-5678-9012-0468,1.0,0,1,0
2024-12-21 10:38:58.645374,PAYMENT,Alice,Jane,5558.76,9295.5,3736.74,47623.25,53182.01,1,1234-5678-9012-0690,1.0,1,1,1
2025-02-16 10:38:58.641400,CASH_OUT,David,John,5486.63,20753.16,15266.53,45225.19,50711.82,1,1234-5678-9012-0066,1.0,1,1,1
2024-07-21 10:38:58.642535,PAYMENT,Eve,Bob,5177.76,22401.59,17223.83,22358.28,27536.04,1,1234-5678-9012-0077,1.0,1,1,1
2024-07-06 10:38:58.646598,PAYMENT,David,Charlie,5853.81,27181.95,21328.14,4886.33,10740.14,1,1234-5678-9012-0739,1.0,1,1,0
2025-02-05 10:38:58.661420,TRANSFER,Jane,Bob,490.63,25283.76,24793.13,30466.72,30957.35,1,1234-5678-9012-0013,1.0,1,1,1
2024-11-27 10:38:58.644456,TRANSFER,Charlie,David,1180.28,5702.63,4522.35,19424.21,20604.49,1,1234-5678-9012-0052,1.0,1,1,1
2025-04-18 10:38:58.662377,CASH_OUT,John,Eve,9862.78,31103.75,21240.97,3486.43,13349.21,1,1234-5678-9012-0163,1.0,1,1,1
2024-07-01 10:38:58.635673,CASH_IN,Charlie,Eve,5954.54,34900.49,28945.95,28229.63,34184.17,0,1234-5678-9012-0934,1.0,0,0,1
2024-06-25 10:38:58.677282,DEBIT,Eve,Bob,2612.99,904.07,-1708.9199999999996,10892.3,13505.29,1,1234-5678-9012-0133,1.0,0,1,1
2024-11-17 10:38:58.646031,CASH_OUT,Bob,David,7155.7,11670.6,4514.900000000001,26724.21,33879.91,1,1234-5678-9012-0279,1.0,1,1,1
2024-11-13 10:38:58.641037,CASH_IN,David,Jane,8351.93,24060.78,15708.85,37216.76,45568.69,1,1234-5678-9012-0960,1.0,1,0,0
2025-04-27 10:38:58.634591,CASH_OUT,Charlie,Eve,5910.57,28487.75,22577.18,36983.07,42893.64,1,1234-5678-9012-0620,1.0,1,1,0
2024-06-17 10:38:58.661265,CASH_OUT,John,Alice,8070.4,46595.0,38524.6,39191.1,47261.5,1,1234-5678-9012-0691,1.0,1,1,1
2025-02-04 10:38:58.660620,PAYMENT,John,Bob,9540.67,29096.22,19555.550000000003,40477.97,50018.64,1,1234-5678-9012-0712,1.0,1,1,0
2024-08-03 10:38:58.666063,CASH_IN,Jane,Eve,1460.87,4723.71,3262.84,1026.97,2487.84,1,1234-5678-9012-0302,1.0,1,1,1
2025-04-25 10:38:58.644570,DEBIT,John,Eve,3715.7,459.82,-3255.88,42689.84,46405.53999999999,1,1234-5678-9012-0449,1.0,0,1,1
2025-04-25 10:38:58.627034,DEBIT,David,Alice,7607.62,33378.5,25770.88,25749.21,33356.83,1,1234-5678-9012-0573,1.0,0,1,0
2024-05-29 10:38:58.641527,CASH_IN,Eve,Bob,303.06,19695.66,19392.6,28568.66,28871.72,1,1234-5678-9012-0545,1.0,0,0,1
2024-07-04 10:38:58.640846,CASH_IN,Eve,John,8801.62,43204.39,34402.77,34357.69,43159.310000000005,1,1234-5678-9012-0927,1.0,1,1,0
2024-12-28 10:38:58.628168,PAYMENT,Jane,Alice,7576.02,28702.33,21126.31,24601.49,32177.51,0,1234-5678-9012-0412,1.0,1,1,1
2024-05-25 10:38:58.656904,CASH_OUT,Eve,Jane,2304.64,1959.0,-345.6399999999999,47.01,2351.65,1,1234-5678-9012-0715,1.0,1,1,1
2024-11-13 10:38:58.650723,TRANSFER,Alice,David,2779.34,8483.67,5704.33,2696.42,5475.76,1,1234-5678-9012-0506,1.0,0,1,1
2024-06-13 10:38:58.665232,DEBIT,Bob,Jane,8153.42,36170.07,28016.65,26778.72,34932.14,1,1234-5678-9012-0368,1.0,0,1,1
2025-01-23 10:38:58.660051,CASH_OUT,Jane,Eve,6482.39,23357.19,16874.8,27796.97,34279.36,1,1234-5678-9012-0125,1.0,1,1,1
2025-02-23 10:38:58.651205,CASH_IN,Charlie,Alice,7523.41,7081.64,-441.7699999999995,40055.44,47578.850000000006,1,1234-5678-9012-0751,1.0,1,0,0
2025-04-28 10:38:58.623559,DEBIT,Charlie,David,6034.16,16077.22,10043.06,1844.89,7879.05,0,1234-5678-9012-0149,1.0,0,1,0
2024-12-02 10:38:58.677200,CASH_IN,Jane,Alice,9558.41,24793.74,15235.330000000002,47568.72,57127.130000000005,1,1234-5678-9012-0951,1.0,1,1,1
2024-06-18 10:38:58.637442,PAYMENT,Jane,Eve,1637.97,32994.67,31356.7,28334.34,29972.31,0,1234-5678-9012-0921,1.0,1,1,0
2024-07-09 10:38:58.652651,TRANSFER,John,Alice,8126.0,41973.32,33847.32,31585.54,39711.54,1,1234-5678-9012-0407,1.0,1,1,1
2024-06-12 10:38:58.656578,DEBIT,Jane,Alice,7669.52,33884.07,26214.55,49209.36,56878.880000000005,1,1234-5678-9012-0095,1.0,0,1,0
2025-04-05 10:38:58.636131,CASH_IN,Charlie,Eve,6786.2,40063.69,33277.490000000005,16048.56,22834.76,0,1234-5678-9012-0846,1.0,0,1,1
2024-10-21 10:38:58.652419,CASH_OUT,Bob,Charlie,9555.76,15069.12,5513.360000000001,41433.38,50989.14,1,1234-5678-9012-0348,1.0,1,1,1
2025-01-10 10:38:58.626424,DEBIT,Jane,Charlie,5249.25,9943.66,4694.41,5416.37,10665.62,1,1234-5678-9012-0536,1.0,0,1,1
2025-05-05 10:38:58.664358,CASH_IN,John,David,1839.56,37500.58,35661.020000000004,2339.25,4178.81,1,1234-5678-9012-0898,1.0,0,1,1
2025-04-23 10:38:58.676811,DEBIT,Charlie,David,3537.5,3106.14,-431.3600000000001,44061.35,47598.85,1,1234-5678-9012-0562,1.0,1,1,1
2025-02-13 10:38:58.650108,CASH_IN,Jane,Bob,3215.88,1155.17,-2060.71,17868.94,21084.82,1,1234-5678-9012-0128,1.0,0,0,1
2024-05-27 10:38:58.654884,CASH_OUT,Eve,David,4852.26,19836.45,14984.19,4512.51,9364.77,1,1234-5678-9012-0193,1.0,1,1,1
2024-10-05 10:38:58.627062,DEBIT,Charlie,Eve,7849.85,3861.95,-3987.900000000001,35902.24,43752.09,0,1234-5678-9012-0672,1.0,1,1,1
2024-11-04 10:38:58.639410,TRANSFER,Jane,John,8789.07,47051.28,38262.21,6998.46,15787.53,1,1234-5678-9012-0639,1.0,1,1,1
2025-03-08 10:38:58.643454,CASH_OUT,Jane,Charlie,1969.99,41760.26,39790.27,26518.64,28488.63,1,1234-5678-9012-0068,1.0,0,1,1
2024-12-26 10:38:58.648768,TRANSFER,Alice,Eve,3700.74,9913.69,6212.950000000001,29921.34,33622.08,1,1234-5678-9012-0894,1.0,1,1,1
2025-01-29 10:38:58.645518,PAYMENT,John,Jane,4936.52,8150.21,3213.69,14947.52,19884.04,1,1234-5678-9012-0688,1.0,0,1,1
2024-08-05 10:38:58.642556,CASH_OUT,Jane,John,867.97,23166.62,22298.65,13174.79,14042.76,1,1234-5678-9012-0781,1.0,1,1,1
2024-08-26 10:38:58.632274,CASH_OUT,Jane,Bob,2230.51,43334.64,41104.13,41577.88,43808.39,1,1234-5678-9012-0523,1.0,1,1,1
2024-12-28 10:38:58.666210,DEBIT,Jane,Charlie,1165.03,21768.47,20603.44,26624.85,27789.88,1,1234-5678-9012-0927,1.0,0,1,1
2025-02-22 10:38:58.663898,TRANSFER,Jane,John,7766.47,18073.66,10307.19,32990.37,40756.84,1,1234-5678-9012-0900,1.0,1,1,1
2024-06-30 10:38:58.622389,DEBIT,Bob,Eve,8470.15,27345.44,18875.29,3731.62,12201.77,0,1234-5678-9012-0195,1.0,0,1,1
2024-07-18 10:38:58.646891,DEBIT,Alice,Jane,7974.99,31848.11,23873.120000000003,22567.41,30542.4,0,1234-5678-9012-0527,1.0,1,1,1
2024-11-22 10:38:58.659719,PAYMENT,Eve,David,9204.5,14828.15,5623.65,5745.4,14949.9,1,1234-5678-9012-0061,1.0,1,1,0
2024-11-30 10:38:58.677447,CASH_OUT,Charlie,Eve,3823.3,44525.59,40702.28999999999,1031.93,4855.2300000000005,1,1234-5678-9012-0754,1.0,0,0,1
2024-09-16 10:38:58.659678,TRANSFER,David,Eve,2284.5,49177.16,46892.66,521.25,2805.75,1,1234-5678-9012-0449,1.0,1,1,1
2024-10-13 10:38:58.625280,CASH_IN,Bob,Charlie,3391.59,17105.96,13714.37,6479.01,9870.6,0,1234-5678-9012-0411,1.0,1,0,1
2024-07-29 10:38:58.642727,CASH_IN,Eve,David,8760.48,2810.16,-5950.32,24366.04,33126.520000000004,1,1234-5678-9012-0622,1.0,0,1,1
2024-09-14 10:38:58.652475,CASH_IN,Charlie,Eve,7119.4,46350.27,39230.87,36696.37,43815.77,1,1234-5678-9012-0184,1.0,0,0,0
2024-06-02 10:38:58.659273,CASH_OUT,John,Charlie,8292.74,28611.93,20319.19,42923.36,51216.1,1,1234-5678-9012-0755,1.0,1,1,1
2025-02-06 10:38:58.677766,CASH_OUT,Bob,Charlie,2115.04,7834.36,5719.32,42303.72,44418.76,1,1234-5678-9012-0356,1.0,1,1,0
2025-01-21 10:38:58.665552,TRANSFER,Bob,David,5189.03,40885.95,35696.92,38697.47,43886.5,1,1234-5678-9012-0597,1.0,1,1,1
2024-07-02 10:38:58.656249,PAYMENT,David,Bob,7251.82,48461.61,41209.79,45247.22,52499.04,1,1234-5678-9012-0314,1.0,1,1,1
2024-06-03 10:38:58.636756,CASH_IN,John,Jane,8173.02,38417.54,30244.52,46163.56,54336.58,1,1234-5678-9012-0005,1.0,1,1,1
2024-07-28 10:38:58.655278,TRANSFER,David,Bob,9982.5,28928.81,18946.31,16247.6,26230.1,1,1234-5678-9012-0753,1.0,1,1,1
2025-02-04 10:38:58.653577,CASH_OUT,Jane,David,7024.36,6600.59,-423.7699999999995,31799.96,38824.32,1,1234-5678-9012-0829,1.0,1,1,1
2024-11-22 10:38:58.647848,CASH_IN,Alice,John,5256.58,7108.67,1852.09,7023.07,12279.65,1,1234-5678-9012-0550,1.0,1,1,1
2024-10-13 10:38:58.659324,CASH_IN,John,Jane,654.26,34809.16,34154.9,42653.3,43307.560000000005,1,1234-5678-9012-0470,1.0,1,1,1
2025-02-21 10:38:58.660276,CASH_IN,John,Alice,5564.03,48265.27,42701.24,20835.05,26399.08,1,1234-5678-9012-0043,1.0,1,0,1
2024-11-13 10:38:58.649479,TRANSFER,David,Jane,5448.26,41073.54,35625.28,22020.46,27468.72,1,1234-5678-9012-0793,1.0,1,1,1
2025-02-20 10:38:58.645145,CASH_OUT,Charlie,John,7412.42,2514.94,-4897.48,31308.99,38721.41,1,1234-5678-9012-0140,1.0,1,1,1
2024-12-04 10:38:58.651106,CASH_OUT,Alice,Eve,6034.26,29262.87,23228.61,769.71,6803.97,1,1234-5678-9012-0677,1.0,1,1,1
2025-02-14 10:38:58.625228,CASH_OUT,Charlie,Jane,8665.88,32513.64,23847.76,44211.57,52877.45,0,1234-5678-9012-0938,1.0,1,1,1
2024-07-19 10:38:58.666204,PAYMENT,Bob,John,4396.62,32193.88,27797.26,29378.4,33775.020000000004,1,1234-5678-9012-0599,1.0,1,1,0
2024-12-27 10:38:58.651764,CASH_OUT,Alice,Eve,9131.29,34909.78,25778.49,3965.64,13096.93,1,1234-5678-9012-0498,1.0,1,1,1
2024-08-11 10:38:58.651519,PAYMENT,Bob,Jane,8289.52,46537.62,38248.100000000006,7585.64,15875.16,1,1234-5678-9012-0776,1.0,1,0,1
2024-11-02 10:38:58.634927,PAYMENT,Eve,Alice,599.22,46167.96,45568.74,34540.83,35140.05,1,1234-5678-9012-0613,1.0,1,1,1
2024-09-05 10:38:58.636150,CASH_IN,Eve,Bob,3111.36,38815.45,35704.09,24377.32,27488.68,1,1234-5678-9012-0239,1.0,0,0,1
2025-04-09 10:38:58.659231,PAYMENT,David,Jane,7372.16,29679.81,22307.65,37126.04,44498.2,1,1234-5678-9012-0344,1.0,1,1,1
2024-05-18 10:38:58.643071,CASH_IN,David,Charlie,3812.49,9198.73,5386.24,40416.59,44229.08,1,1234-5678-9012-0952,1.0,1,1,1
2025-04-28 10:38:58.634858,CASH_OUT,Bob,Alice,6600.79,43718.35,37117.56,21181.89,27782.68,1,1234-5678-9012-0115,1.0,1,1,1
2024-09-19 10:38:58.648131,CASH_IN,Charlie,John,7888.37,3088.39,-4799.98,46788.75,54677.12,1,1234-5678-9012-0237,1.0,1,1,1
2024-05-08 10:38:58.643140,TRANSFER,John,Charlie,8273.48,3263.56,-5009.92,42075.99,50349.47,1,1234-5678-9012-0559,1.0,1,1,1
2025-01-08 10:38:58.650641,CASH_IN,Eve,John,2960.77,13284.48,10323.71,12691.21,15651.98,1,1234-5678-9012-0793,1.0,1,1,0
2025-04-10 10:38:58.651907,PAYMENT,John,David,3758.05,17636.08,13878.030000000002,15853.08,19611.13,0,1234-5678-9012-0820,1.0,0,1,0
2024-07-23 10:38:58.624057,PAYMENT,Jane,John,8682.17,3464.02,-5218.15,12382.67,21064.84,0,1234-5678-9012-0647,1.0,1,1,1
2024-11-25 10:38:58.651412,CASH_OUT,Bob,David,1532.25,19685.04,18152.79,10460.41,11992.66,1,1234-5678-9012-0836,1.0,1,1,1
2024-08-22 10:38:58.628065,DEBIT,Jane,Alice,947.87,47193.6,46245.73,35573.31,36521.18,0,1234-5678-9012-0241,1.0,0,1,1
2024-10-18 10:38:58.647932,CASH_IN,David,Jane,945.88,10041.51,9095.63,38845.04,39790.92,1,1234-5678-9012-0674,1.0,1,1,1
2024-08-18 10:38:58.628872,PAYMENT,John,Eve,6354.61,22902.29,16547.68,44018.52,50373.13,1,1234-5678-9012-0555,1.0,0,1,1
2024-10-27 10:38:58.651629,CASH_OUT,John,Charlie,5541.21,29949.85,24408.64,4537.66,10078.87,1,1234-5678-9012-0834,1.0,1,1,1
2025-02-18 10:38:58.666340,DEBIT,Eve,David,1992.07,35563.96,33571.89,28802.4,30794.47,1,1234-5678-9012-0639,1.0,0,1,1
